contract_type_id,contract_type,customer_id,contract_type_id,paperless_billing,customer_id,churn_month,customer_id,gender,senior_citizen,partner,dependents,customer_id,payment_type_id,monthly_charges,total_charges,customer_id,signup_date,customer_id,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,internet_service_type_id,internet_service_type,payment_type_id,payment_type
1,Month-to-month,4139-SUGLD,1,No,4139-SUGLD,2022-01-31,4139-SUGLD,Male,0,Yes,Yes,4139-SUGLD,3,35.4,1077.5,4139-SUGLD,"2019-06-21 18:07:34",4139-SUGLD,No,"No phone service",1,Yes,No,No,Yes,No,No,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,4140-WJAWW,1,No,4140-WJAWW,2022-01-31,4140-WJAWW,Female,0,No,No,4140-WJAWW,4,19.85,108.05,4140-WJAWW,"2021-08-21 18:07:34",4140-WJAWW,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,4,"Credit card (automatic)"
1,Month-to-month,4143-OOBWZ,1,Yes,4143-OOBWZ,2022-01-31,4143-OOBWZ,Male,0,Yes,No,4143-OOBWZ,1,81.3,416.3,4143-OOBWZ,"2021-08-21 18:07:34",4143-OOBWZ,Yes,Yes,2,No,Yes,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4145-UQXUQ,1,Yes,4145-UQXUQ,2022-01-31,4145-UQXUQ,Female,1,No,No,4145-UQXUQ,1,92.1,729.95,4145-UQXUQ,"2021-05-21 18:07:34",4145-UQXUQ,Yes,No,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4154-AQUGT,1,Yes,4154-AQUGT,2022-01-31,4154-AQUGT,Male,1,Yes,No,4154-AQUGT,3,89.05,1169.35,4154-AQUGT,"2020-12-21 18:07:34",4154-AQUGT,Yes,No,2,No,Yes,No,Yes,No,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4183-WCSEP,1,Yes,4183-WCSEP,2022-01-31,4183-WCSEP,Male,0,No,No,4183-WCSEP,1,78.45,2435.15,4183-WCSEP,"2019-06-21 18:07:34",4183-WCSEP,Yes,No,2,No,Yes,No,Yes,No,No,2,"Fiber optic",1,"Electronic check"
2,"One year",4187-CINZD,2,No,4187-CINZD,2022-01-31,4187-CINZD,Female,1,No,No,4187-CINZD,4,95.25,4424.2,4187-CINZD,"2018-03-21 18:07:34",4187-CINZD,Yes,No,2,No,Yes,No,No,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,4192-GORJT,1,Yes,4192-GORJT,2022-01-31,4192-GORJT,Male,0,Yes,No,4192-GORJT,1,94.45,498.1,4192-GORJT,"2021-08-21 18:07:34",4192-GORJT,Yes,No,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4208-UFFGW,1,No,4208-UFFGW,2022-01-31,4208-UFFGW,Male,1,No,No,4208-UFFGW,2,44.95,85.15,4208-UFFGW,"2021-11-21 18:07:34",4208-UFFGW,Yes,No,1,No,No,No,No,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,4228-ZGYUW,1,Yes,4228-ZGYUW,2022-01-31,4228-ZGYUW,Male,0,No,No,4228-ZGYUW,1,90.05,368.1,4228-ZGYUW,"2021-09-21 18:07:34",4228-ZGYUW,Yes,Yes,2,No,Yes,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4236-XPXAV,1,Yes,4236-XPXAV,2022-01-31,4236-XPXAV,Female,0,Yes,Yes,4236-XPXAV,2,99.15,465.05,4236-XPXAV,"2021-08-21 18:07:34",4236-XPXAV,Yes,No,2,No,Yes,No,Yes,Yes,Yes,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,4237-RLAQD,1,Yes,4237-RLAQD,2022-01-31,4237-RLAQD,Male,0,No,No,4237-RLAQD,2,45.85,45.85,4237-RLAQD,"2021-12-21 18:07:34",4237-RLAQD,Yes,No,1,No,No,No,No,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,4250-FDVOU,1,No,4250-FDVOU,2022-01-31,4250-FDVOU,Female,0,No,No,4250-FDVOU,1,56.25,389.1,4250-FDVOU,"2021-07-21 18:07:34",4250-FDVOU,Yes,No,1,Yes,Yes,No,No,No,No,1,DSL,1,"Electronic check"
2,"One year",4250-ZBWLV,2,No,4250-ZBWLV,2022-01-31,4250-ZBWLV,Male,0,No,No,4250-ZBWLV,1,108.45,7176.55,4250-ZBWLV,"2016-05-21 18:07:34",4250-ZBWLV,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4255-DDUOU,1,Yes,4255-DDUOU,2022-01-31,4255-DDUOU,Female,0,Yes,Yes,4255-DDUOU,2,20.5,20.5,4255-DDUOU,"2021-12-21 18:07:34",4255-DDUOU,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,4282-YMKNA,1,Yes,4282-YMKNA,2022-01-31,4282-YMKNA,Female,0,No,No,4282-YMKNA,1,74.75,706.6,4282-YMKNA,"2021-04-21 18:07:34",4282-YMKNA,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4285-GYRQC,1,Yes,4285-GYRQC,2022-01-31,4285-GYRQC,Female,0,Yes,No,4285-GYRQC,1,86.25,587.1,4285-GYRQC,"2021-06-21 18:07:34",4285-GYRQC,Yes,No,2,No,No,Yes,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4289-DTDKW,1,Yes,4289-DTDKW,2022-01-31,4289-DTDKW,Male,0,Yes,No,4289-DTDKW,1,101.3,4113.1,4289-DTDKW,"2018-09-21 18:07:34",4289-DTDKW,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4290-BSXUX,1,Yes,4290-BSXUX,2022-01-31,4290-BSXUX,Male,0,Yes,No,4290-BSXUX,3,79.65,251.75,4290-BSXUX,"2021-10-21 18:07:34",4290-BSXUX,Yes,Yes,2,No,No,No,Yes,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4315-MURBD,1,Yes,4315-MURBD,2022-01-31,4315-MURBD,Female,0,No,No,4315-MURBD,3,98.9,1120.95,4315-MURBD,"2021-01-21 18:07:34",4315-MURBD,Yes,No,2,Yes,No,No,Yes,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4317-VTEOA,1,Yes,4317-VTEOA,2022-01-31,4317-VTEOA,Male,0,No,No,4317-VTEOA,1,50.75,50.75,4317-VTEOA,"2021-12-21 18:07:34",4317-VTEOA,Yes,No,1,No,Yes,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,4323-SADQS,1,Yes,4323-SADQS,2022-01-31,4323-SADQS,Male,0,Yes,Yes,4323-SADQS,1,34.5,279.25,4323-SADQS,"2021-06-21 18:07:34",4323-SADQS,No,"No phone service",1,Yes,No,No,Yes,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,4351-QLCSU,1,Yes,4351-QLCSU,2022-01-31,4351-QLCSU,Female,0,No,No,4351-QLCSU,4,55,55,4351-QLCSU,"2021-12-21 18:07:34",4351-QLCSU,Yes,No,1,No,No,No,No,Yes,No,1,DSL,4,"Credit card (automatic)"
3,"Two year",4355-HBJHH,3,Yes,4355-HBJHH,2022-01-31,4355-HBJHH,Male,0,Yes,Yes,4355-HBJHH,1,79.7,5293.4,4355-HBJHH,"2016-06-21 18:07:34",4355-HBJHH,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,1,DSL,1,"Electronic check"
1,Month-to-month,4361-BKAXE,1,Yes,4361-BKAXE,2022-01-31,4361-BKAXE,Female,0,No,No,4361-BKAXE,3,114.5,4527.45,4361-BKAXE,"2018-08-21 18:07:34",4361-BKAXE,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4369-HTUIF,1,Yes,4369-HTUIF,2022-01-31,4369-HTUIF,Male,1,No,No,4369-HTUIF,3,85.15,503.6,4369-HTUIF,"2021-07-21 18:07:34",4369-HTUIF,Yes,No,2,Yes,No,No,No,Yes,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4391-RESHN,1,Yes,4391-RESHN,2022-01-31,4391-RESHN,Male,0,No,No,4391-RESHN,2,104.05,2470.1,4391-RESHN,"2020-02-21 18:07:34",4391-RESHN,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,2,"Fiber optic",2,"Mailed check"
1,Month-to-month,4398-HSCJH,1,Yes,4398-HSCJH,2022-01-31,4398-HSCJH,Female,0,No,No,4398-HSCJH,1,63.6,155.65,4398-HSCJH,"2021-10-21 18:07:34",4398-HSCJH,Yes,Yes,1,No,No,No,Yes,Yes,No,1,DSL,1,"Electronic check"
2,"One year",4404-HIBDJ,2,No,4404-HIBDJ,2022-01-31,4404-HIBDJ,Female,0,No,No,4404-HIBDJ,2,74.3,1863.8,4404-HIBDJ,"2019-12-21 18:07:34",4404-HIBDJ,Yes,No,1,Yes,Yes,Yes,Yes,Yes,No,1,DSL,2,"Mailed check"
1,Month-to-month,4412-YLTKF,1,Yes,4412-YLTKF,2022-01-31,4412-YLTKF,Female,1,No,No,4412-YLTKF,1,78.05,2135.5,4412-YLTKF,"2019-10-21 18:07:34",4412-YLTKF,Yes,Yes,2,No,No,Yes,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4423-YLHDV,1,Yes,4423-YLHDV,2022-01-31,4423-YLHDV,Female,0,Yes,No,4423-YLHDV,3,104.4,2200.25,4423-YLHDV,"2020-04-21 18:07:34",4423-YLHDV,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4432-ADRLB,1,No,4432-ADRLB,2022-01-31,4432-ADRLB,Male,0,No,No,4432-ADRLB,2,44.65,74.9,4432-ADRLB,"2021-11-21 18:07:34",4432-ADRLB,Yes,No,1,No,No,No,No,No,No,1,DSL,2,"Mailed check"
1,Month-to-month,4433-JCGCG,1,Yes,4433-JCGCG,2022-01-31,4433-JCGCG,Male,1,Yes,No,4433-JCGCG,1,101,4680.05,4433-JCGCG,"2018-03-21 18:07:34",4433-JCGCG,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4446-BZKHU,1,Yes,4446-BZKHU,2022-01-31,4446-BZKHU,Male,0,Yes,No,4446-BZKHU,1,105.55,6281.45,4446-BZKHU,"2016-12-21 18:07:34",4446-BZKHU,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
2,"One year",4464-JCOLN,2,No,4464-JCOLN,2022-01-31,4464-JCOLN,Male,0,Yes,Yes,4464-JCOLN,2,19.85,35.9,4464-JCOLN,"2021-11-21 18:07:34",4464-JCOLN,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,4471-KXAUH,1,Yes,4471-KXAUH,2022-01-31,4471-KXAUH,Female,0,Yes,No,4471-KXAUH,1,84.3,3588.4,4471-KXAUH,"2018-07-21 18:07:34",4471-KXAUH,Yes,Yes,2,No,No,Yes,Yes,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4484-CGXFK,1,Yes,4484-CGXFK,2022-01-31,4484-CGXFK,Female,0,No,No,4484-CGXFK,1,55.3,196.15,4484-CGXFK,"2021-10-21 18:07:34",4484-CGXFK,Yes,No,1,No,No,No,No,No,Yes,1,DSL,1,"Electronic check"
1,Month-to-month,4488-PSYCG,1,No,4488-PSYCG,2022-01-31,4488-PSYCG,Male,0,No,No,4488-PSYCG,3,20.25,327.45,4488-PSYCG,"2020-09-21 18:07:34",4488-PSYCG,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,3,"Bank transfer (automatic)"
1,Month-to-month,4501-EQDRN,1,No,4501-EQDRN,2022-01-31,4501-EQDRN,Female,0,No,No,4501-EQDRN,3,69.7,69.7,4501-EQDRN,"2021-12-21 18:07:34",4501-EQDRN,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4503-BDXBD,1,No,4503-BDXBD,2022-01-31,4503-BDXBD,Male,0,No,No,4503-BDXBD,1,74.95,815.5,4503-BDXBD,"2021-02-21 18:07:34",4503-BDXBD,Yes,No,2,No,Yes,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4505-EXZHB,1,No,4505-EXZHB,2022-01-31,4505-EXZHB,Female,1,No,No,4505-EXZHB,1,74.4,434.1,4505-EXZHB,"2021-07-21 18:07:34",4505-EXZHB,Yes,No,2,No,No,Yes,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4514-GFCFI,1,Yes,4514-GFCFI,2022-01-31,4514-GFCFI,Female,1,No,No,4514-GFCFI,1,84.75,1350.15,4514-GFCFI,"2020-09-21 18:07:34",4514-GFCFI,Yes,Yes,2,No,No,No,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4523-WXCEF,1,No,4523-WXCEF,2022-01-31,4523-WXCEF,Female,0,Yes,No,4523-WXCEF,1,101.1,6039.9,4523-WXCEF,"2017-02-21 18:07:34",4523-WXCEF,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4547-KQRTM,1,Yes,4547-KQRTM,2022-01-31,4547-KQRTM,Female,0,No,No,4547-KQRTM,3,80.05,830.7,4547-KQRTM,"2021-03-21 18:07:34",4547-KQRTM,Yes,Yes,2,No,Yes,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4548-SDBKE,1,Yes,4548-SDBKE,2022-01-31,4548-SDBKE,Female,0,No,No,4548-SDBKE,1,85.2,474.8,4548-SDBKE,"2021-08-21 18:07:34",4548-SDBKE,Yes,Yes,2,No,No,No,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4550-EVXNY,1,Yes,4550-EVXNY,2022-01-31,4550-EVXNY,Female,0,No,Yes,4550-EVXNY,1,69.65,69.65,4550-EVXNY,"2021-12-21 18:07:34",4550-EVXNY,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4581-SSPWD,1,Yes,4581-SSPWD,2022-01-31,4581-SSPWD,Female,0,No,No,4581-SSPWD,1,75.8,246.3,4581-SSPWD,"2021-10-21 18:07:34",4581-SSPWD,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4588-YBNIB,1,Yes,4588-YBNIB,2022-01-31,4588-YBNIB,Female,0,No,No,4588-YBNIB,2,19.6,19.6,4588-YBNIB,"2021-12-21 18:07:34",4588-YBNIB,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,4592-IWTJI,1,No,4592-IWTJI,2022-01-31,4592-IWTJI,Female,0,Yes,Yes,4592-IWTJI,4,29.7,91.7,4592-IWTJI,"2021-10-21 18:07:34",4592-IWTJI,No,"No phone service",1,Yes,No,No,No,No,No,1,DSL,4,"Credit card (automatic)"
2,"One year",4597-ELFTS,2,No,4597-ELFTS,2022-01-31,4597-ELFTS,Male,0,No,No,4597-ELFTS,1,24.9,1334,4597-ELFTS,"2017-05-21 18:07:34",4597-ELFTS,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,1,"Electronic check"
1,Month-to-month,4614-NUVZD,1,Yes,4614-NUVZD,2022-01-31,4614-NUVZD,Female,0,No,No,4614-NUVZD,1,81.1,81.1,4614-NUVZD,"2021-12-21 18:07:34",4614-NUVZD,Yes,No,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4626-GYCZP,1,Yes,4626-GYCZP,2022-01-31,4626-GYCZP,Male,0,No,No,4626-GYCZP,1,93.85,635.6,4626-GYCZP,"2021-06-21 18:07:34",4626-GYCZP,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
2,"One year",4628-WQCQQ,2,Yes,4628-WQCQQ,2022-01-31,4628-WQCQQ,Male,0,No,Yes,4628-WQCQQ,1,85.15,3030.6,4628-WQCQQ,"2019-02-21 18:07:34",4628-WQCQQ,Yes,No,2,No,No,Yes,No,Yes,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4631-OACRM,1,Yes,4631-OACRM,2022-01-31,4631-OACRM,Male,1,No,No,4631-OACRM,1,79.4,1156.1,4631-OACRM,"2020-10-21 18:07:34",4631-OACRM,Yes,No,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4636-QRJKY,1,Yes,4636-QRJKY,2022-01-31,4636-QRJKY,Female,0,Yes,Yes,4636-QRJKY,1,80.5,502.85,4636-QRJKY,"2021-07-21 18:07:34",4636-QRJKY,Yes,Yes,2,No,No,No,Yes,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4658-HCOHW,1,Yes,4658-HCOHW,2022-01-31,4658-HCOHW,Female,0,Yes,Yes,4658-HCOHW,1,102.8,2110.15,4658-HCOHW,"2020-04-21 18:07:34",4658-HCOHW,Yes,No,2,No,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4662-EKDPQ,1,No,4662-EKDPQ,2022-01-31,4662-EKDPQ,Male,0,No,No,4662-EKDPQ,3,62.05,118.3,4662-EKDPQ,"2021-11-21 18:07:34",4662-EKDPQ,Yes,Yes,1,No,No,No,No,No,Yes,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,4695-VADHF,1,No,4695-VADHF,2022-01-31,4695-VADHF,Male,0,Yes,Yes,4695-VADHF,1,57.45,990.85,4695-VADHF,"2020-07-21 18:07:34",4695-VADHF,Yes,No,1,No,No,Yes,No,No,Yes,1,DSL,1,"Electronic check"
1,Month-to-month,4695-WJZUE,1,Yes,4695-WJZUE,2022-01-31,4695-WJZUE,Female,1,No,No,4695-WJZUE,1,88.55,179.25,4695-WJZUE,"2021-11-21 18:07:34",4695-WJZUE,Yes,Yes,2,No,No,Yes,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4701-AHWMW,1,Yes,4701-AHWMW,2022-01-31,4701-AHWMW,Male,0,Yes,No,4701-AHWMW,3,54.55,2978.3,4701-AHWMW,"2017-06-21 18:07:34",4701-AHWMW,No,"No phone service",1,No,No,Yes,Yes,Yes,Yes,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,4702-IOQDC,1,Yes,4702-IOQDC,2022-01-31,4702-IOQDC,Female,0,No,No,4702-IOQDC,1,70.1,70.1,4702-IOQDC,"2021-12-21 18:07:34",4702-IOQDC,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4706-AXVKM,1,Yes,4706-AXVKM,2022-01-31,4706-AXVKM,Female,1,No,No,4706-AXVKM,4,84.8,906.85,4706-AXVKM,"2021-02-21 18:07:34",4706-AXVKM,Yes,Yes,2,No,No,No,No,No,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,4735-ASGMA,1,Yes,4735-ASGMA,2022-01-31,4735-ASGMA,Male,0,No,No,4735-ASGMA,1,98.35,2515.3,4735-ASGMA,"2019-11-21 18:07:34",4735-ASGMA,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4745-LSPLO,1,No,4745-LSPLO,2022-01-31,4745-LSPLO,Male,0,No,No,4745-LSPLO,2,20.5,20.5,4745-LSPLO,"2021-12-21 18:07:34",4745-LSPLO,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,4759-TRPLW,1,No,4759-TRPLW,2022-01-31,4759-TRPLW,Male,0,No,No,4759-TRPLW,1,70.4,70.4,4759-TRPLW,"2021-12-21 18:07:34",4759-TRPLW,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4763-PGDPO,1,No,4763-PGDPO,2022-01-31,4763-PGDPO,Female,0,No,No,4763-PGDPO,1,70.4,281,4763-PGDPO,"2021-09-21 18:07:34",4763-PGDPO,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4765-OXPPD,1,No,4765-OXPPD,2022-01-31,4765-OXPPD,Female,0,Yes,Yes,4765-OXPPD,2,65,663.05,4765-OXPPD,"2021-04-21 18:07:34",4765-OXPPD,Yes,No,1,Yes,Yes,Yes,Yes,No,No,1,DSL,2,"Mailed check"
2,"One year",4785-QRJHC,2,Yes,4785-QRJHC,2022-01-31,4785-QRJHC,Male,1,Yes,No,4785-QRJHC,3,59.9,2816.65,4785-QRJHC,"2018-03-21 18:07:34",4785-QRJHC,No,"No phone service",1,No,Yes,Yes,Yes,Yes,Yes,1,DSL,3,"Bank transfer (automatic)"
1,Month-to-month,4786-UKSNZ,1,No,4786-UKSNZ,2022-01-31,4786-UKSNZ,Male,0,No,No,4786-UKSNZ,2,20.2,20.2,4786-UKSNZ,"2021-12-21 18:07:34",4786-UKSNZ,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,4797-AXPXK,1,Yes,4797-AXPXK,2022-01-31,4797-AXPXK,Female,0,No,Yes,4797-AXPXK,1,60,60,4797-AXPXK,"2021-12-21 18:07:34",4797-AXPXK,Yes,No,1,Yes,Yes,No,Yes,No,No,1,DSL,1,"Electronic check"
2,"One year",4800-CZMPC,2,Yes,4800-CZMPC,2022-01-31,4800-CZMPC,Female,0,Yes,Yes,4800-CZMPC,4,103.25,5037.55,4800-CZMPC,"2018-01-21 18:07:34",4800-CZMPC,Yes,Yes,2,Yes,Yes,No,No,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,4806-KEXQR,1,Yes,4806-KEXQR,2022-01-31,4806-KEXQR,Male,0,No,No,4806-KEXQR,1,79.9,324.3,4806-KEXQR,"2021-09-21 18:07:34",4806-KEXQR,Yes,No,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4816-LXZYW,1,Yes,4816-LXZYW,2022-01-31,4816-LXZYW,Female,0,No,No,4816-LXZYW,1,79.15,1676.95,4816-LXZYW,"2020-02-21 18:07:34",4816-LXZYW,Yes,Yes,2,No,Yes,No,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4817-QRJSX,1,Yes,4817-QRJSX,2022-01-31,4817-QRJSX,Female,0,No,No,4817-QRJSX,4,81,818.05,4817-QRJSX,"2021-03-21 18:07:34",4817-QRJSX,Yes,Yes,2,No,Yes,No,No,No,No,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,4817-VYYWS,1,Yes,4817-VYYWS,2022-01-31,4817-VYYWS,Female,0,No,No,4817-VYYWS,1,100.2,2983.8,4817-VYYWS,"2019-07-21 18:07:34",4817-VYYWS,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4818-DRBQT,1,Yes,4818-DRBQT,2022-01-31,4818-DRBQT,Male,0,Yes,No,4818-DRBQT,3,80.15,2265.25,4818-DRBQT,"2019-08-21 18:07:34",4818-DRBQT,Yes,Yes,2,No,Yes,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4822-NGOCH,1,Yes,4822-NGOCH,2022-01-31,4822-NGOCH,Female,0,No,No,4822-NGOCH,1,84.45,1058.6,4822-NGOCH,"2020-12-21 18:07:34",4822-NGOCH,Yes,Yes,2,No,Yes,Yes,No,No,No,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4822-YCXMX,1,Yes,4822-YCXMX,2022-01-31,4822-YCXMX,Male,0,No,No,4822-YCXMX,1,84.8,2043.45,4822-YCXMX,"2019-12-21 18:07:34",4822-YCXMX,Yes,Yes,2,No,No,No,No,No,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4829-AUOAX,1,No,4829-AUOAX,2022-01-31,4829-AUOAX,Female,0,No,No,4829-AUOAX,3,96.05,4399.5,4829-AUOAX,"2018-03-21 18:07:34",4829-AUOAX,Yes,Yes,2,No,No,No,No,Yes,Yes,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4831-EOBFE,1,No,4831-EOBFE,2022-01-31,4831-EOBFE,Male,0,Yes,Yes,4831-EOBFE,4,94.65,2649.15,4831-EOBFE,"2019-08-21 18:07:34",4831-EOBFE,Yes,No,2,Yes,No,No,No,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,4846-WHAFZ,1,Yes,4846-WHAFZ,2022-01-31,4846-WHAFZ,Female,1,Yes,No,4846-WHAFZ,1,76.5,2868.15,4846-WHAFZ,"2018-12-21 18:07:34",4846-WHAFZ,Yes,Yes,2,No,No,No,No,No,No,2,"Fiber optic",1,"Electronic check"
3,"Two year",4853-RULSV,3,Yes,4853-RULSV,2022-01-31,4853-RULSV,Male,0,No,No,4853-RULSV,4,104,7250.15,4853-RULSV,"2016-03-21 18:07:34",4853-RULSV,Yes,Yes,2,Yes,No,No,Yes,Yes,Yes,2,"Fiber optic",4,"Credit card (automatic)"
1,Month-to-month,4855-SNKMY,1,Yes,4855-SNKMY,2022-01-31,4855-SNKMY,Female,0,No,No,4855-SNKMY,1,44.1,44.1,4855-SNKMY,"2021-12-21 18:07:34",4855-SNKMY,Yes,No,1,No,No,No,No,No,No,1,DSL,1,"Electronic check"
1,Month-to-month,4873-ILOLJ,1,Yes,4873-ILOLJ,2022-01-31,4873-ILOLJ,Male,0,No,No,4873-ILOLJ,1,90.35,2238.5,4873-ILOLJ,"2020-01-21 18:07:34",4873-ILOLJ,Yes,No,2,No,No,No,No,Yes,Yes,2,"Fiber optic",1,"Electronic check"
1,Month-to-month,4877-EVATK,1,No,4877-EVATK,2022-01-31,4877-EVATK,Male,0,No,No,4877-EVATK,2,20,20,4877-EVATK,"2021-12-21 18:07:34",4877-EVATK,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,4883-QICIH,1,Yes,4883-QICIH,2022-01-31,4883-QICIH,Male,0,Yes,Yes,4883-QICIH,3,69.75,2347.9,4883-QICIH,"2019-05-21 18:07:34",4883-QICIH,Yes,No,2,No,No,No,No,No,No,2,"Fiber optic",3,"Bank transfer (automatic)"
1,Month-to-month,4892-VLANZ,1,No,4892-VLANZ,2022-01-31,4892-VLANZ,Male,0,No,No,4892-VLANZ,2,19.8,19.8,4892-VLANZ,"2021-12-21 18:07:34",4892-VLANZ,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
1,Month-to-month,4903-UYAVB,1,No,4903-UYAVB,2022-01-31,4903-UYAVB,Male,0,Yes,No,4903-UYAVB,2,19.35,126.05,4903-UYAVB,"2021-08-21 18:07:34",4903-UYAVB,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",3,None,2,"Mailed check"
