customer_id,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,customer_id,signup_date,customer_id,contract_type_id,paperless_billing,customer_id,gender,senior_citizen,partner,dependents,customer_id,payment_type_id,monthly_charges,total_charges,customer_id,churn_month,payment_type_id,payment_type,internet_service_type_id,internet_service_type,contract_type_id,contract_type
2684-EIWEO,Yes,Yes,2,Yes,Yes,Yes,No,No,No,2684-EIWEO,"2019-07-21 18:07:34",2684-EIWEO,1,No,2684-EIWEO,Female,1,No,No,2684-EIWEO,4,91.7,2758.15,2684-EIWEO,2022-01-31,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
2685-SREOM,Yes,Yes,2,No,No,Yes,No,No,Yes,2685-SREOM,"2019-12-21 18:07:34",2685-SREOM,1,Yes,2685-SREOM,Female,0,Yes,Yes,2685-SREOM,1,89.1,2368.4,2685-SREOM,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2688-BHGOG,Yes,No,2,No,No,No,No,No,Yes,2688-BHGOG,"2021-04-21 18:07:34",2688-BHGOG,1,Yes,2688-BHGOG,Male,1,No,No,2688-BHGOG,1,79.55,718.55,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2690-DVRVK,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2690-DVRVK,"2021-08-21 18:07:34",2690-DVRVK,2,No,2690-DVRVK,Male,0,Yes,Yes,2690-DVRVK,1,20.55,99.45,NULL,NULL,1,"Electronic check",3,None,2,"One year"
2691-NZETQ,Yes,Yes,2,No,No,No,No,Yes,No,2691-NZETQ,"2021-04-21 18:07:34",2691-NZETQ,1,Yes,2691-NZETQ,Male,0,No,No,2691-NZETQ,1,85.35,758.6,2691-NZETQ,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2692-AQCPF,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,2692-AQCPF,"2016-08-21 18:07:34",2692-AQCPF,2,Yes,2692-AQCPF,Female,0,Yes,No,2692-AQCPF,4,108.05,7118.9,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",2,"One year"
2692-BUCFV,Yes,No,2,No,Yes,Yes,No,Yes,Yes,2692-BUCFV,"2019-08-21 18:07:34",2692-BUCFV,1,Yes,2692-BUCFV,Male,1,No,No,2692-BUCFV,3,101.45,2948.6,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",1,Month-to-month
2692-PFYTJ,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2692-PFYTJ,"2021-12-21 18:07:34",2692-PFYTJ,1,Yes,2692-PFYTJ,Female,0,No,No,2692-PFYTJ,2,25.75,25.75,NULL,NULL,2,"Mailed check",3,None,1,Month-to-month
2694-CIUMO,Yes,Yes,2,No,No,No,Yes,No,No,2694-CIUMO,"2021-01-21 18:07:34",2694-CIUMO,1,Yes,2694-CIUMO,Female,0,No,No,2694-CIUMO,4,79.55,958.25,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
2696-ECXKC,Yes,Yes,2,Yes,No,No,No,Yes,Yes,2696-ECXKC,"2017-06-21 18:07:34",2696-ECXKC,2,No,2696-ECXKC,Female,0,Yes,Yes,2696-ECXKC,2,100.9,5448.6,NULL,NULL,2,"Mailed check",2,"Fiber optic",2,"One year"
2696-NARTR,Yes,No,2,No,No,No,Yes,No,No,2696-NARTR,"2021-02-21 18:07:34",2696-NARTR,1,Yes,2696-NARTR,Male,0,No,No,2696-NARTR,1,73.85,926.25,2696-NARTR,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2696-RZVZW,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2696-RZVZW,"2016-05-21 18:07:34",2696-RZVZW,3,No,2696-RZVZW,Male,0,Yes,No,2696-RZVZW,4,25.05,1629.2,NULL,NULL,4,"Credit card (automatic)",3,None,3,"Two year"
2697-NQBPF,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes,2697-NQBPF,"2019-03-21 18:07:34",2697-NQBPF,1,Yes,2697-NQBPF,Male,0,No,No,2697-NQBPF,1,105.35,3540.65,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2700-LUEVA,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2700-LUEVA,"2021-12-21 18:07:34",2700-LUEVA,1,No,2700-LUEVA,Male,0,No,No,2700-LUEVA,4,20.75,20.75,NULL,NULL,4,"Credit card (automatic)",3,None,1,Month-to-month
2703-AMTUL,Yes,No,1,Yes,Yes,No,No,No,No,2703-AMTUL,"2019-01-21 18:07:34",2703-AMTUL,2,No,2703-AMTUL,Male,0,Yes,Yes,2703-AMTUL,2,53.65,1939.35,NULL,NULL,2,"Mailed check",1,DSL,2,"One year"
2706-QZIHY,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2706-QZIHY,"2020-10-21 18:07:34",2706-QZIHY,3,No,2706-QZIHY,Female,0,Yes,No,2706-QZIHY,2,25.2,387.9,NULL,NULL,2,"Mailed check",3,None,3,"Two year"
2709-UQGNP,Yes,No,1,Yes,No,No,No,No,No,2709-UQGNP,"2021-03-21 18:07:34",2709-UQGNP,1,Yes,2709-UQGNP,Male,0,No,No,2709-UQGNP,2,51.65,524.5,NULL,NULL,2,"Mailed check",1,DSL,1,Month-to-month
2710-WYVXG,Yes,No,1,Yes,Yes,No,Yes,No,Yes,2710-WYVXG,"2021-10-21 18:07:34",2710-WYVXG,3,No,2710-WYVXG,Female,0,No,No,2710-WYVXG,2,71.1,213.35,NULL,NULL,2,"Mailed check",1,DSL,3,"Two year"
2712-SYWAY,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2712-SYWAY,"2021-12-21 18:07:34",2712-SYWAY,1,Yes,2712-SYWAY,Female,0,No,No,2712-SYWAY,1,25.7,25.7,NULL,NULL,1,"Electronic check",3,None,1,Month-to-month
2716-GFZOR,Yes,No,2,Yes,Yes,Yes,No,No,No,2716-GFZOR,"2018-06-21 18:07:34",2716-GFZOR,1,Yes,2716-GFZOR,Male,0,Yes,No,2716-GFZOR,4,86.1,3551.65,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
2717-HVIZY,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2717-HVIZY,"2021-05-21 18:07:34",2717-HVIZY,1,No,2717-HVIZY,Female,0,No,Yes,2717-HVIZY,2,20.05,163.6,NULL,NULL,2,"Mailed check",3,None,1,Month-to-month
2718-GAXQD,Yes,No,1,No,No,No,No,No,No,2718-GAXQD,"2021-09-21 18:07:34",2718-GAXQD,1,No,2718-GAXQD,Female,1,Yes,Yes,2718-GAXQD,1,46,181.6,2718-GAXQD,2022-01-31,1,"Electronic check",1,DSL,1,Month-to-month
2718-YSKCS,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2718-YSKCS,"2016-02-21 18:07:34",2718-YSKCS,3,Yes,2718-YSKCS,Male,0,Yes,Yes,2718-YSKCS,3,19.6,1387.45,NULL,NULL,3,"Bank transfer (automatic)",3,None,3,"Two year"
2719-BDAQO,Yes,No,2,Yes,No,No,No,Yes,Yes,2719-BDAQO,"2020-08-21 18:07:34",2719-BDAQO,1,No,2719-BDAQO,Male,0,No,No,2719-BDAQO,1,93.85,1625.65,2719-BDAQO,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2720-FVBQP,Yes,Yes,1,No,No,No,No,No,No,2720-FVBQP,"2021-07-21 18:07:34",2720-FVBQP,1,Yes,2720-FVBQP,Female,0,Yes,Yes,2720-FVBQP,4,48.95,273.25,NULL,NULL,4,"Credit card (automatic)",1,DSL,1,Month-to-month
2720-WGKHP,Yes,Yes,2,No,No,No,No,Yes,Yes,2720-WGKHP,"2021-11-21 18:07:34",2720-WGKHP,1,Yes,2720-WGKHP,Male,1,No,No,2720-WGKHP,1,94,181.7,2720-WGKHP,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2722-JMONI,Yes,No,1,Yes,No,No,No,No,No,2722-JMONI,"2021-12-21 18:07:34",2722-JMONI,1,Yes,2722-JMONI,Female,1,Yes,No,2722-JMONI,1,49.55,49.55,2722-JMONI,2022-01-31,1,"Electronic check",1,DSL,1,Month-to-month
2722-VOJQL,Yes,Yes,2,No,Yes,No,Yes,Yes,Yes,2722-VOJQL,"2016-09-21 18:07:34",2722-VOJQL,2,Yes,2722-VOJQL,Male,0,No,No,2722-VOJQL,4,105.65,6903.1,2722-VOJQL,2022-01-31,4,"Credit card (automatic)",2,"Fiber optic",2,"One year"
2724-FJDYW,No,"No phone service",1,No,No,Yes,Yes,Yes,Yes,2724-FJDYW,"2018-10-21 18:07:34",2724-FJDYW,2,No,2724-FJDYW,Male,0,No,Yes,2724-FJDYW,3,54.85,2191.7,NULL,NULL,3,"Bank transfer (automatic)",1,DSL,2,"One year"
2725-IWWBA,Yes,No,1,Yes,No,Yes,Yes,No,No,2725-IWWBA,"2018-03-21 18:07:34",2725-IWWBA,2,No,2725-IWWBA,Male,0,Yes,Yes,2725-IWWBA,2,56.9,2560.1,NULL,NULL,2,"Mailed check",1,DSL,2,"One year"
2725-KXXWT,Yes,No,2,No,No,No,No,Yes,Yes,2725-KXXWT,"2021-12-21 18:07:34",2725-KXXWT,1,Yes,2725-KXXWT,Male,0,Yes,No,2725-KXXWT,1,90.75,90.75,2725-KXXWT,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2725-TTRIQ,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,2725-TTRIQ,"2016-01-21 18:07:34",2725-TTRIQ,3,Yes,2725-TTRIQ,Female,0,Yes,Yes,2725-TTRIQ,3,84.2,5986.55,NULL,NULL,3,"Bank transfer (automatic)",1,DSL,3,"Two year"
2729-VNVAP,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2729-VNVAP,"2019-04-21 18:07:34",2729-VNVAP,3,No,2729-VNVAP,Female,0,Yes,Yes,2729-VNVAP,4,19.8,641.35,NULL,NULL,4,"Credit card (automatic)",3,None,3,"Two year"
2731-GJRDG,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes,2731-GJRDG,"2019-05-21 18:07:34",2731-GJRDG,2,Yes,2731-GJRDG,Female,0,No,No,2731-GJRDG,3,109.55,3608,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",2,"One year"
2732-ISEZX,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2732-ISEZX,"2021-08-21 18:07:34",2732-ISEZX,1,Yes,2732-ISEZX,Female,0,No,No,2732-ISEZX,2,20.5,104.3,NULL,NULL,2,"Mailed check",3,None,1,Month-to-month
2737-WFVYW,No,"No phone service",1,No,No,No,No,Yes,Yes,2737-WFVYW,"2021-11-21 18:07:34",2737-WFVYW,1,Yes,2737-WFVYW,Female,0,No,No,2737-WFVYW,1,45.25,85.5,2737-WFVYW,2022-01-31,1,"Electronic check",1,DSL,1,Month-to-month
2737-YNGYW,Yes,No,2,No,No,No,No,No,Yes,2737-YNGYW,"2021-11-21 18:07:34",2737-YNGYW,1,No,2737-YNGYW,Female,0,No,No,2737-YNGYW,1,80.55,184.1,2737-YNGYW,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2739-CACDQ,Yes,Yes,2,No,No,Yes,No,No,No,2739-CACDQ,"2020-08-21 18:07:34",2739-CACDQ,1,Yes,2739-CACDQ,Female,1,No,No,2739-CACDQ,4,82.65,1470.05,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
2739-CCZMB,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2739-CCZMB,"2021-08-21 18:07:34",2739-CCZMB,1,No,2739-CCZMB,Male,0,No,Yes,2739-CCZMB,4,20.35,122,NULL,NULL,4,"Credit card (automatic)",3,None,1,Month-to-month
2740-JFBOK,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2740-JFBOK,"2021-03-21 18:07:34",2740-JFBOK,1,Yes,2740-JFBOK,Male,0,No,No,2740-JFBOK,1,24,226.55,NULL,NULL,1,"Electronic check",3,None,1,Month-to-month
2740-TVLFN,Yes,Yes,1,No,No,No,No,No,No,2740-TVLFN,"2021-12-21 18:07:34",2740-TVLFN,1,Yes,2740-TVLFN,Male,0,No,No,2740-TVLFN,1,50.15,50.15,NULL,NULL,1,"Electronic check",1,DSL,1,Month-to-month
2746-DIJLO,Yes,Yes,1,No,Yes,No,No,No,No,2746-DIJLO,"2018-08-21 18:07:34",2746-DIJLO,2,Yes,2746-DIJLO,Female,0,No,No,2746-DIJLO,4,56.3,2364,NULL,NULL,4,"Credit card (automatic)",1,DSL,2,"One year"
2748-MYRVK,Yes,Yes,2,No,Yes,No,No,Yes,Yes,2748-MYRVK,"2016-10-21 18:07:34",2748-MYRVK,2,No,2748-MYRVK,Female,0,No,No,2748-MYRVK,3,99.9,6137,2748-MYRVK,2022-01-31,3,"Bank transfer (automatic)",2,"Fiber optic",2,"One year"
2749-CTKAJ,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2749-CTKAJ,"2020-03-21 18:07:34",2749-CTKAJ,2,No,2749-CTKAJ,Male,0,Yes,Yes,2749-CTKAJ,2,20.15,419.9,NULL,NULL,2,"Mailed check",3,None,2,"One year"
2750-BJLSB,Yes,No,2,Yes,No,Yes,Yes,Yes,Yes,2750-BJLSB,"2018-02-21 18:07:34",2750-BJLSB,2,Yes,2750-BJLSB,Female,0,No,No,2750-BJLSB,1,103.7,4730.6,NULL,NULL,1,"Electronic check",2,"Fiber optic",2,"One year"
2753-JMMCV,Yes,Yes,1,No,Yes,Yes,Yes,No,Yes,2753-JMMCV,"2016-08-21 18:07:34",2753-JMMCV,3,Yes,2753-JMMCV,Male,0,No,No,2753-JMMCV,4,74.2,4805.65,NULL,NULL,4,"Credit card (automatic)",1,DSL,3,"Two year"
2754-SDJRD,Yes,Yes,2,No,No,No,Yes,Yes,Yes,2754-SDJRD,"2021-05-21 18:07:34",2754-SDJRD,1,Yes,2754-SDJRD,Female,1,No,No,2754-SDJRD,4,100.15,908.55,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
2754-VDLTR,Yes,Yes,2,No,No,No,No,Yes,Yes,2754-VDLTR,"2021-03-21 18:07:34",2754-VDLTR,1,No,2754-VDLTR,Male,0,No,Yes,2754-VDLTR,1,95.2,930.4,2754-VDLTR,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2754-XBHTB,Yes,No,2,No,No,No,No,Yes,No,2754-XBHTB,"2021-04-21 18:07:34",2754-XBHTB,1,Yes,2754-XBHTB,Female,0,No,No,2754-XBHTB,3,77.65,714.15,2754-XBHTB,2022-01-31,3,"Bank transfer (automatic)",2,"Fiber optic",1,Month-to-month
2758-RNWXS,Yes,No,2,Yes,No,No,Yes,No,Yes,2758-RNWXS,"2019-02-21 18:07:34",2758-RNWXS,2,Yes,2758-RNWXS,Male,0,No,No,2758-RNWXS,1,89.2,3251.3,NULL,NULL,1,"Electronic check",2,"Fiber optic",2,"One year"
2761-OCIAX,Yes,No,2,No,Yes,No,No,No,No,2761-OCIAX,"2021-11-21 18:07:34",2761-OCIAX,1,Yes,2761-OCIAX,Male,1,No,No,2761-OCIAX,1,74.7,165.4,2761-OCIAX,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2761-XECQW,No,"No phone service",1,No,Yes,Yes,No,No,Yes,2761-XECQW,"2021-05-21 18:07:34",2761-XECQW,1,Yes,2761-XECQW,Male,1,Yes,No,2761-XECQW,2,43.35,371.4,NULL,NULL,2,"Mailed check",1,DSL,1,Month-to-month
2770-NSVDG,No,"No phone service",1,No,No,Yes,No,No,No,2770-NSVDG,"2020-01-21 18:07:34",2770-NSVDG,1,No,2770-NSVDG,Male,0,Yes,No,2770-NSVDG,1,29.1,688,NULL,NULL,1,"Electronic check",1,DSL,1,Month-to-month
2773-MADBQ,No,"No phone service",1,Yes,Yes,Yes,Yes,No,Yes,2773-MADBQ,"2019-01-21 18:07:34",2773-MADBQ,3,Yes,2773-MADBQ,Female,0,No,No,2773-MADBQ,2,53.1,1901.25,NULL,NULL,2,"Mailed check",1,DSL,3,"Two year"
2773-OVBPK,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,2773-OVBPK,"2016-06-21 18:07:34",2773-OVBPK,3,Yes,2773-OVBPK,Male,0,Yes,No,2773-OVBPK,3,111.3,7567.2,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",3,"Two year"
2774-LVQUS,Yes,Yes,2,No,No,Yes,Yes,No,No,2774-LVQUS,"2020-10-21 18:07:34",2774-LVQUS,1,Yes,2774-LVQUS,Female,1,Yes,No,2774-LVQUS,1,83.05,1258.3,2774-LVQUS,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2775-SEFEE,Yes,Yes,1,Yes,Yes,No,Yes,No,No,2775-SEFEE,"2022-01-21 18:07:34",2775-SEFEE,3,Yes,2775-SEFEE,Male,0,No,Yes,2775-SEFEE,3,61.9," ",NULL,NULL,3,"Bank transfer (automatic)",1,DSL,3,"Two year"
2777-PHDEI,Yes,No,2,No,No,No,No,Yes,No,2777-PHDEI,"2021-12-21 18:07:34",2777-PHDEI,1,No,2777-PHDEI,Female,0,No,No,2777-PHDEI,1,78.05,78.05,2777-PHDEI,2022-01-31,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2778-OCLGR,No,"No phone service",1,Yes,No,No,No,No,Yes,2778-OCLGR,"2020-01-21 18:07:34",2778-OCLGR,1,No,2778-OCLGR,Male,1,Yes,No,2778-OCLGR,3,39.1,971.3,2778-OCLGR,2022-01-31,3,"Bank transfer (automatic)",1,DSL,1,Month-to-month
2782-JEEBU,No,"No phone service",1,No,Yes,No,Yes,No,No,2782-JEEBU,"2020-04-21 18:07:34",2782-JEEBU,1,Yes,2782-JEEBU,Male,0,No,No,2782-JEEBU,2,36,780.15,NULL,NULL,2,"Mailed check",1,DSL,1,Month-to-month
2782-LFZVW,Yes,Yes,1,No,No,No,No,No,Yes,2782-LFZVW,"2021-02-21 18:07:34",2782-LFZVW,1,Yes,2782-LFZVW,Female,0,No,No,2782-LFZVW,2,58.95,601.6,NULL,NULL,2,"Mailed check",1,DSL,1,Month-to-month
2786-GCDPI,Yes,Yes,2,No,No,Yes,Yes,Yes,Yes,2786-GCDPI,"2017-11-21 18:07:34",2786-GCDPI,1,Yes,2786-GCDPI,Female,1,No,No,2786-GCDPI,1,104.95,5222.35,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2788-CJQAQ,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2788-CJQAQ,"2020-12-21 18:07:34",2788-CJQAQ,2,No,2788-CJQAQ,Male,0,No,No,2788-CJQAQ,2,19.45,270.2,NULL,NULL,2,"Mailed check",3,None,2,"One year"
2789-CZANW,Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes,2789-CZANW,"2016-09-21 18:07:34",2789-CZANW,3,No,2789-CZANW,Female,0,Yes,Yes,2789-CZANW,3,110.3,6997.3,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",3,"Two year"
2789-HQBOU,Yes,No,2,No,No,No,No,No,Yes,2789-HQBOU,"2021-10-21 18:07:34",2789-HQBOU,1,Yes,2789-HQBOU,Male,0,No,No,2789-HQBOU,1,80.35,253.8,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2790-XUYMV,Yes,Yes,2,Yes,Yes,No,No,No,No,2790-XUYMV,"2016-02-21 18:07:34",2790-XUYMV,2,Yes,2790-XUYMV,Male,0,No,Yes,2790-XUYMV,4,85.45,6028.95,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",2,"One year"
2791-SFVEW,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2791-SFVEW,"2021-04-21 18:07:34",2791-SFVEW,1,No,2791-SFVEW,Female,0,No,No,2791-SFVEW,3,20.15,238.15,NULL,NULL,3,"Bank transfer (automatic)",3,None,1,Month-to-month
2792-LSHWX,Yes,No,2,Yes,Yes,No,Yes,No,No,2792-LSHWX,"2021-12-21 18:07:34",2792-LSHWX,1,Yes,2792-LSHWX,Female,0,No,No,2792-LSHWX,2,83.4,83.4,NULL,NULL,2,"Mailed check",2,"Fiber optic",1,Month-to-month
2792-VPPET,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2792-VPPET,"2021-10-21 18:07:34",2792-VPPET,1,Yes,2792-VPPET,Male,0,No,No,2792-VPPET,1,20.5,76.95,NULL,NULL,1,"Electronic check",3,None,1,Month-to-month
2794-XIMMO,No,"No phone service",1,No,Yes,Yes,Yes,Yes,Yes,2794-XIMMO,"2017-08-21 18:07:34",2794-XIMMO,2,Yes,2794-XIMMO,Male,0,Yes,No,2794-XIMMO,1,60.45,3184.25,2794-XIMMO,2022-01-31,1,"Electronic check",1,DSL,2,"One year"
2796-NNUFI,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2796-NNUFI,"2018-03-21 18:07:34",2796-NNUFI,3,Yes,2796-NNUFI,Female,0,Yes,Yes,2796-NNUFI,2,19.95,927.1,NULL,NULL,2,"Mailed check",3,None,3,"Two year"
2796-UUZZO,Yes,No,2,No,Yes,Yes,No,No,No,2796-UUZZO,"2016-10-21 18:07:34",2796-UUZZO,1,Yes,2796-UUZZO,Male,0,Yes,Yes,2796-UUZZO,4,80.3,4896.35,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",1,Month-to-month
2798-NYLMZ,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes,2798-NYLMZ,"2016-02-21 18:07:34",2798-NYLMZ,3,Yes,2798-NYLMZ,Male,0,Yes,No,2798-NYLMZ,4,108.55,7616,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",3,"Two year"
2799-ARNLO,Yes,No,2,No,No,No,No,No,No,2799-ARNLO,"2021-08-21 18:07:34",2799-ARNLO,1,Yes,2799-ARNLO,Female,1,Yes,No,2799-ARNLO,1,69.35,341.6,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2799-TSLAG,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2799-TSLAG,"2016-08-21 18:07:34",2799-TSLAG,3,Yes,2799-TSLAG,Female,0,Yes,Yes,2799-TSLAG,3,25.3,1748.55,NULL,NULL,3,"Bank transfer (automatic)",3,None,3,"Two year"
2800-QQUSO,Yes,Yes,2,No,No,No,Yes,Yes,Yes,2800-QQUSO,"2018-07-21 18:07:34",2800-QQUSO,1,Yes,2800-QQUSO,Male,0,No,No,2800-QQUSO,1,100.3,4222.95,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2800-VEQXM,Yes,No,2,No,No,Yes,No,No,No,2800-VEQXM,"2021-10-21 18:07:34",2800-VEQXM,1,Yes,2800-VEQXM,Female,0,No,No,2800-VEQXM,2,74.75,238.1,NULL,NULL,2,"Mailed check",2,"Fiber optic",1,Month-to-month
2801-NISEI,Yes,No,1,Yes,No,No,Yes,No,No,2801-NISEI,"2020-01-21 18:07:34",2801-NISEI,1,No,2801-NISEI,Male,0,No,No,2801-NISEI,1,54.95,1348.5,NULL,NULL,1,"Electronic check",1,DSL,1,Month-to-month
2804-ETQDK,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2804-ETQDK,"2016-07-21 18:07:34",2804-ETQDK,3,No,2804-ETQDK,Male,0,No,Yes,2804-ETQDK,2,20.55,1357.1,NULL,NULL,2,"Mailed check",3,None,3,"Two year"
2805-AUFQN,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2805-AUFQN,"2019-12-21 18:07:34",2805-AUFQN,3,No,2805-AUFQN,Female,0,No,No,2805-AUFQN,4,19.8,475.2,NULL,NULL,4,"Credit card (automatic)",3,None,3,"Two year"
2805-EDJPQ,Yes,Yes,2,No,Yes,Yes,Yes,No,Yes,2805-EDJPQ,"2017-05-21 18:07:34",2805-EDJPQ,2,Yes,2805-EDJPQ,Female,0,Yes,Yes,2805-EDJPQ,4,99.75,5608.4,NULL,NULL,4,"Credit card (automatic)",2,"Fiber optic",2,"One year"
2806-MLNTI,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2806-MLNTI,"2017-09-21 18:07:34",2806-MLNTI,2,Yes,2806-MLNTI,Male,1,Yes,No,2806-MLNTI,3,105.1,5376.4,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",2,"One year"
2808-CHTDM,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2808-CHTDM,"2020-02-21 18:07:34",2808-CHTDM,3,No,2808-CHTDM,Female,0,Yes,Yes,2808-CHTDM,2,25.1,611.45,NULL,NULL,2,"Mailed check",3,None,3,"Two year"
2809-ILCYT,Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2809-ILCYT,"2019-12-21 18:07:34",2809-ILCYT,2,Yes,2809-ILCYT,Female,0,Yes,No,2809-ILCYT,2,26.8,733.55,NULL,NULL,2,"Mailed check",3,None,2,"One year"
2809-ZMYOQ,Yes,Yes,2,No,No,Yes,No,Yes,Yes,2809-ZMYOQ,"2019-05-21 18:07:34",2809-ZMYOQ,1,Yes,2809-ZMYOQ,Female,0,No,No,2809-ZMYOQ,1,101.35,3334.9,NULL,NULL,1,"Electronic check",2,"Fiber optic",1,Month-to-month
2810-FTLEM,Yes,No,1,Yes,No,No,No,No,No,2810-FTLEM,"2020-09-21 18:07:34",2810-FTLEM,1,Yes,2810-FTLEM,Female,0,No,No,2810-FTLEM,1,50.15,762.25,2810-FTLEM,2022-01-31,1,"Electronic check",1,DSL,1,Month-to-month
2811-POVEX,Yes,No,2,No,Yes,Yes,No,No,Yes,2811-POVEX,"2020-02-21 18:07:34",2811-POVEX,1,Yes,2811-POVEX,Female,1,Yes,Yes,2811-POVEX,3,88.45,2130.55,NULL,NULL,3,"Bank transfer (automatic)",2,"Fiber optic",1,Month-to-month
2812-ENYMO,No,"No phone service",1,Yes,No,No,Yes,Yes,Yes,2812-ENYMO,"2019-11-21 18:07:34",2812-ENYMO,2,No,2812-ENYMO,Male,0,No,No,2812-ENYMO,4,54.55,1362.85,NULL,NULL,4,"Credit card (automatic)",1,DSL,2,"One year"
2812-REYAT,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2812-REYAT,"2017-12-21 18:07:34",2812-REYAT,2,Yes,2812-REYAT,Female,0,Yes,No,2812-REYAT,3,20.05,923.1,NULL,NULL,3,"Bank transfer (automatic)",3,None,2,"One year"
2812-SFXMJ,Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",2812-SFXMJ,"2021-12-21 18:07:34",2812-SFXMJ,1,No,2812-SFXMJ,Male,0,No,Yes,2812-SFXMJ,2,20.05,20.05,NULL,NULL,2,"Mailed check",3,None,1,Month-to-month
2815-CPTUL,Yes,No,2,No,No,No,No,No,No,2815-CPTUL,"2021-08-21 18:07:34",2815-CPTUL,1,Yes,2815-CPTUL,Male,1,No,No,2815-CPTUL,2,70.25,331.9,2815-CPTUL,2022-01-31,2,"Mailed check",2,"Fiber optic",1,Month-to-month
